Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2017,"Rate per 100,000 population",0.274648623,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2018,"Rate per 100,000 population",1.586288125,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2018,"Rate per 100,000 population",0.237943219,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,"Rate per 100,000 population",0.047588644,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2018,"Rate per 100,000 population",0.079314406,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,"Rate per 100,000 population",1.253167619,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,"Rate per 100,000 population",0.174491694,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2018,"Rate per 100,000 population",0.63451525,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2018,"Rate per 100,000 population",0.967635757,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2018,"Rate per 100,000 population",0.348983388,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2019,"Rate per 100,000 population",1.636571672,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2019,"Rate per 100,000 population",0.062345588,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",0.155863969,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2019,"Rate per 100,000 population",0.031172794,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2019,"Rate per 100,000 population",0.919597416,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2019,"Rate per 100,000 population",0.062345588,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2019,"Rate per 100,000 population",0.483178303,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2019,"Rate per 100,000 population",0.592283081,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2019,"Rate per 100,000 population",0.24938235,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2020,"Rate per 100,000 population",1.241533241,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",0.214585992,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2020,"Rate per 100,000 population",0.015327571,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2020,"Rate per 100,000 population",0.751050973,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2020,"Rate per 100,000 population",0.076637854,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2020,"Rate per 100,000 population",0.291223847,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2020,"Rate per 100,000 population",0.582447694,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2020,"Rate per 100,000 population",0.153275709,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2016,"Rate per 100,000 population",1.936895931,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2016,"Rate per 100,000 population",1.936895931,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Relationship to perpetrator is not known,Total,Total,2016,"Rate per 100,000 population",56.16998199,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2016,"Rate per 100,000 population",27.11654303,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2016,"Rate per 100,000 population",19.36895931,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2016,"Rate per 100,000 population",1.936895931,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2016,"Rate per 100,000 population",9.684479653,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2016,"Rate per 100,000 population",56.16998199,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2016,"Rate per 100,000 population",56.16998199,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2016,"Rate per 100,000 population",1.936895931,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2016,"Rate per 100,000 population",1.936895931,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2016,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2017,"Rate per 100,000 population",5.76523945,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2017,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2017,"Rate per 100,000 population",3.843492966,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2017,"Rate per 100,000 population",11.5304789,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown,Total,Total,2017,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Relationship to perpetrator is not known,Total,Total,2017,"Rate per 100,000 population",23.0609578,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2017,"Rate per 100,000 population",23.0609578,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2017,"Rate per 100,000 population",3.843492966,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2017,"Rate per 100,000 population",11.5304789,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2017,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2017,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2017,"Rate per 100,000 population",5.76523945,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2017,"Rate per 100,000 population",36.51318318,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2017,"Rate per 100,000 population",36.51318318,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2017,"Rate per 100,000 population",5.76523945,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2017,"Rate per 100,000 population",5.76523945,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2017,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2017,"Rate per 100,000 population",1.921746483,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2017,"Rate per 100,000 population",15.37397187,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2017,"Rate per 100,000 population",3.843492966,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2017,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,"Rate per 100,000 population",5.721041992,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2018,"Rate per 100,000 population",3.814027995,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2018,"Rate per 100,000 population",1.907013997,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2018,"Rate per 100,000 population",5.721041992,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown,Total,Total,2018,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Relationship to perpetrator is not known,Total,Total,2018,"Rate per 100,000 population",32.41923796,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2018,"Rate per 100,000 population",9.535069987,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2018,"Rate per 100,000 population",1.907013997,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2018,"Rate per 100,000 population",11.44208398,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2018,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2018,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2018,"Rate per 100,000 population",20.97715397,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2018,"Rate per 100,000 population",30.51222396,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2018,"Rate per 100,000 population",30.51222396,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2018,"Rate per 100,000 population",7.62805599,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2018,"Rate per 100,000 population",7.62805599,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2018,"Rate per 100,000 population",3.814027995,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2018,"Rate per 100,000 population",1.907013997,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2018,"Rate per 100,000 population",13.34909798,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2018,"Rate per 100,000 population",3.814027995,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2018,"Rate per 100,000 population",3.814027995,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2019,"Rate per 100,000 population",1.892720597,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2019,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2019,"Rate per 100,000 population",1.892720597,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2019,"Rate per 100,000 population",5.67816179,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown,Total,Total,2019,"Rate per 100,000 population",1.892720597,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Relationship to perpetrator is not known,Total,Total,2019,"Rate per 100,000 population",13.24904418,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2019,"Rate per 100,000 population",13.24904418,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2019,"Rate per 100,000 population",7.570882386,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2019,"Rate per 100,000 population",1.892720597,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2019,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2019,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2019,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2019,"Rate per 100,000 population",17.03448537,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2019,"Rate per 100,000 population",17.03448537,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2019,"Rate per 100,000 population",3.785441193,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2019,"Rate per 100,000 population",3.785441193,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2019,"Rate per 100,000 population",1.892720597,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2019,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2019,"Rate per 100,000 population",7.570882386,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2019,"Rate per 100,000 population",3.785441193,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2019,"Rate per 100,000 population",1.892720597,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2020,"Rate per 100,000 population",7.519927809,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Relationship to perpetrator is not known,Total,Total,2020,"Rate per 100,000 population",11.27989171,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2020,"Rate per 100,000 population",16.91983757,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2020,"Rate per 100,000 population",1.879981952,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2020,"Rate per 100,000 population",11.27989171,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2020,"Rate per 100,000 population",11.27989171,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2020,"Rate per 100,000 population",7.519927809,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2020,"Rate per 100,000 population",3.759963904,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Without a weapon/ other Mechanism,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Unspecified means,Total,Total,2020,"Rate per 100,000 population",0,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,2nd largest city,Total,Total,2020,"Rate per 100,000 population",3.759963904,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,3rd largest city,Total,Total,2020,"Rate per 100,000 population",3.759963904,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Victims of intentional homicide – City-level data,by location,1st largest city,Total,Total,2020,"Rate per 100,000 population",0,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2016,"Rate per 100,000 population",0.333441565,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2017,"Rate per 100,000 population",0.299433964,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2018,"Rate per 100,000 population",0.291176568,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2019,"Rate per 100,000 population",0.271350179,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2020,"Rate per 100,000 population",0.259415095,CTS
LBN,Lebanon,Asia,Western Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2016,"Rate per 100,000 population",0.014893627,CTS
LBN,Lebanon,Asia,Western Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2016,"Rate per 100,000 population",0.014893627,CTS
LBN,Lebanon,Asia,Western Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2017,"Rate per 100,000 population",0.029328209,CTS
LBN,Lebanon,Asia,Western Asia,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2017,"Rate per 100,000 population",0.029328209,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member,Total,Total,2017,"Rate per 100,000 population",3.315741483,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Intimate partner,Total,Total,2017,"Rate per 100,000 population",2.210494322,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Intimate partner or family member: Family member,Total,Total,2017,"Rate per 100,000 population",1.105247161,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Other Perpetrator known to the victim,Total,Total,2017,"Rate per 100,000 population",4.420988644,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Perpetrator unknown,Total,Total,2017,"Rate per 100,000 population",3.868365063,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by relationship to perpetrator,Relationship to perpetrator is not known,Total,Total,2017,"Rate per 100,000 population",15.47346025,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Organized criminal groups or gangs,Total,Total,2017,"Rate per 100,000 population",6.631482965,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Other criminal activities,Total,Total,2017,"Rate per 100,000 population",2.210494322,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Interpersonal homicide,Total,Total,2017,"Rate per 100,000 population",6.631482965,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide,Total,Total,2017,"Rate per 100,000 population",0,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Socio-political homicide - terrorist offences,Total,Total,2017,"Rate per 100,000 population",0,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by situational context,Unknown types of homicide,Total,Total,2017,"Rate per 100,000 population",11.60509519,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives,Total,Total,2017,"Rate per 100,000 population",17.68395457,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Firearms or explosives - firearms,Total,Total,2017,"Rate per 100,000 population",17.68395457,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon,Total,Total,2017,"Rate per 100,000 population",9.394600868,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Victims of intentional homicide,by mechanisms,Another weapon - sharp object,Total,Total,2017,"Rate per 100,000 population",6.078859385,CTS
