,Country,Category,Year,Unit of measurement,VALUE,Source,Crime Type,ISO3_code,ISO2_code,PopTotal
20958,Bosnia and Herzegovina,Other criminal activities,2020,Counts,0.0,CTS,Homicide,BIH,BA,3318.407
20959,Bosnia and Herzegovina,Interpersonal homicide,2020,Counts,38.0,CTS,Homicide,BIH,BA,3318.407
20960,Bosnia and Herzegovina,Socio-political homicide,2020,Counts,0.0,CTS,Homicide,BIH,BA,3318.407
20961,Bosnia and Herzegovina,Socio-political homicide - terrorist offences,2020,Counts,0.0,CTS,Homicide,BIH,BA,3318.407
20962,Bosnia and Herzegovina,Unknown types of homicide,2020,Counts,0.0,CTS,Homicide,BIH,BA,3318.407
20963,Bosnia and Herzegovina,National citizens,2020,Counts,38.0,CTS,Homicide,BIH,BA,3318.407
20964,Bosnia and Herzegovina,Foreign citizens,2020,Counts,0.0,CTS,Homicide,BIH,BA,3318.407
20965,Bosnia and Herzegovina,National citizens,2020,Counts,33.0,CTS,Homicide,BIH,BA,3318.407
20966,Bosnia and Herzegovina,Foreign citizens,2020,Counts,9.0,CTS,Homicide,BIH,BA,3318.407
20967,Belarus,Intimate partner or family member,2016,Counts,35.0,CTS,Homicide,BLR,BY,9708.11
20968,Belarus,Intimate partner or family member: Intimate partner,2016,Counts,7.0,CTS,Homicide,BLR,BY,9708.11
20969,Belarus,Intimate partner or family member: Family member,2016,Counts,28.0,CTS,Homicide,BLR,BY,9708.11
20970,Belarus,Other Perpetrator known to the victim,2016,Counts,152.0,CTS,Homicide,BLR,BY,9708.11
20971,Belarus,Perpetrator unknown,2016,Counts,27.0,CTS,Homicide,BLR,BY,9708.11
20972,Belarus,Relationship to perpetrator is not known,2016,Counts,7.0,CTS,Homicide,BLR,BY,9708.11
20973,Belarus,Intimate partner or family member,2017,Counts,33.0,CTS,Homicide,BLR,BY,9707.876
20974,Belarus,Intimate partner or family member: Intimate partner,2017,Counts,8.0,CTS,Homicide,BLR,BY,9707.876
20975,Belarus,Intimate partner or family member: Family member,2017,Counts,25.0,CTS,Homicide,BLR,BY,9707.876
20976,Belarus,Other Perpetrator known to the victim,2017,Counts,109.0,CTS,Homicide,BLR,BY,9707.876
20977,Belarus,Perpetrator unknown,2017,Counts,8.0,CTS,Homicide,BLR,BY,9707.876
20978,Belarus,Relationship to perpetrator is not known,2017,Counts,4.0,CTS,Homicide,BLR,BY,9707.876
20979,Belarus,Intimate partner or family member,2018,Counts,34.0,CTS,Homicide,BLR,BY,9695.574
20980,Belarus,Intimate partner or family member: Intimate partner,2018,Counts,16.0,CTS,Homicide,BLR,BY,9695.574
20981,Belarus,Intimate partner or family member: Family member,2018,Counts,18.0,CTS,Homicide,BLR,BY,9695.574
20982,Belarus,Other Perpetrator known to the victim,2018,Counts,90.0,CTS,Homicide,BLR,BY,9695.574
20983,Belarus,Perpetrator unknown,2018,Counts,11.0,CTS,Homicide,BLR,BY,9695.574
20984,Belarus,Relationship to perpetrator is not known,2018,Counts,4.0,CTS,Homicide,BLR,BY,9695.574
20985,Belarus,Intimate partner or family member,2019,Counts,34.0,CTS,Homicide,BLR,BY,9673.971
20986,Belarus,Intimate partner or family member: Intimate partner,2019,Counts,8.0,CTS,Homicide,BLR,BY,9673.971
20987,Belarus,Intimate partner or family member: Family member,2019,Counts,26.0,CTS,Homicide,BLR,BY,9673.971
20988,Belarus,Other Perpetrator known to the victim,2019,Counts,90.0,CTS,Homicide,BLR,BY,9673.971
20989,Belarus,Perpetrator unknown,2019,Counts,17.0,CTS,Homicide,BLR,BY,9673.971
20990,Belarus,Relationship to perpetrator is not known,2019,Counts,4.0,CTS,Homicide,BLR,BY,9673.971
20991,Belize,Intimate partner or family member,2016,Counts,2.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20992,Belize,Intimate partner or family member: Family member,2016,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20993,Belize,Other Perpetrator known to the victim,2016,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20994,Belize,Relationship to perpetrator is not known,2016,Counts,0.0,CTS,Homicide,BLZ,BZ,367.313
20995,Belize,Socio-political homicide,2016,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20996,Belize,Socio-political homicide - terrorist offences,2016,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20997,Belize,Intimate partner or family member: Intimate partner,2016,Counts,2.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20998,Belize,Perpetrator unknown,2016,Counts,121.0,CTS/MoI,Homicide,BLZ,BZ,367.313
20999,Belize,Organized criminal groups or gangs,2016,Counts,17.0,CTS/MoI,Homicide,BLZ,BZ,367.313
21000,Belize,Unknown types of homicide,2016,Counts,106.0,CTS/MoI,Homicide,BLZ,BZ,367.313
21001,Belize,National citizens,2016,Counts,104.0,CTS/MoI,Homicide,BLZ,BZ,367.313
21002,Belize,Foreign citizens,2016,Counts,16.0,CTS/MoI,Homicide,BLZ,BZ,367.313
21003,Belize,National citizens,2016,Counts,60.0,CTS/MoI,Homicide,BLZ,BZ,367.313
21004,Belize,Foreign citizens,2016,Counts,5.0,CTS/MoI,Homicide,BLZ,BZ,367.313
21005,Belize,Intimate partner or family member: Intimate partner,2017,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21006,Belize,Perpetrator unknown,2017,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21007,Belize,Intimate partner or family member,2017,Counts,1.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21008,Belize,Intimate partner or family member: Family member,2017,Counts,1.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21009,Belize,Other Perpetrator known to the victim,2017,Counts,1.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21010,Belize,Relationship to perpetrator is not known,2017,Counts,128.0,CTS,Homicide,BLZ,BZ,374.693
21011,Belize,Organized criminal groups or gangs,2017,Counts,13.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21012,Belize,Unknown types of homicide,2017,Counts,65.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21013,Belize,National citizens,2017,Counts,106.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21014,Belize,Foreign citizens,2017,Counts,25.0,CTS/MoI,Homicide,BLZ,BZ,374.693
21015,Belize,Intimate partner or family member,2018,Counts,2.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21016,Belize,Intimate partner or family member: Intimate partner,2018,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21017,Belize,Intimate partner or family member: Family member,2018,Counts,2.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21018,Belize,Other Perpetrator known to the victim,2018,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21019,Belize,Perpetrator unknown,2018,Counts,122.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21020,Belize,Relationship to perpetrator is not known,2018,Counts,0.0,CTS,Homicide,BLZ,BZ,382.066
21021,Belize,Organized criminal groups or gangs,2018,Counts,20.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21022,Belize,Unknown types of homicide,2018,Counts,64.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21023,Belize,National citizens,2018,Counts,103.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21024,Belize,Foreign citizens,2018,Counts,21.0,CTS/MoI,Homicide,BLZ,BZ,382.066
21025,Belize,Intimate partner or family member,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21026,Belize,Intimate partner or family member: Intimate partner,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21027,Belize,Intimate partner or family member: Family member,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21028,Belize,Other Perpetrator known to the victim,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21029,Belize,Perpetrator unknown,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21030,Belize,Relationship to perpetrator is not known,2019,Counts,117.0,CTS,Homicide,BLZ,BZ,389.095
21031,Belize,Organized criminal groups or gangs,2019,Counts,15.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21032,Belize,Other criminal activities,2019,Counts,73.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21033,Belize,Interpersonal homicide,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21034,Belize,Socio-political homicide,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21035,Belize,Socio-political homicide - terrorist offences,2019,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21036,Belize,Unknown types of homicide,2019,Counts,29.0,CTS/MoI,Homicide,BLZ,BZ,389.095
21037,Belize,Intimate partner or family member,2020,Counts,2.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21038,Belize,Intimate partner or family member: Intimate partner,2020,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21039,Belize,Intimate partner or family member: Family member,2020,Counts,1.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21040,Belize,Other Perpetrator known to the victim,2020,Counts,1.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21041,Belize,Perpetrator unknown,2020,Counts,88.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21042,Belize,Organized criminal groups or gangs,2020,Counts,12.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21043,Belize,Other criminal activities,2020,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21044,Belize,Interpersonal homicide,2020,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21045,Belize,Socio-political homicide,2020,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21046,Belize,Socio-political homicide - terrorist offences,2020,Counts,0.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21047,Belize,Unknown types of homicide,2020,Counts,79.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21048,Belize,National citizens,2020,Counts,83.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21049,Belize,Foreign citizens,2020,Counts,8.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21050,Belize,National citizens,2020,Counts,53.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21051,Belize,Foreign citizens,2020,Counts,2.0,CTS/MoI,Homicide,BLZ,BZ,394.921
21052,Bermuda,Intimate partner or family member,2016,Counts,1.0,CTS,Homicide,BMU,BM,63.068
21053,Bermuda,National citizens,2016,Counts,8.0,CTS,Homicide,BMU,BM,63.068
21054,Bermuda,Relationship to perpetrator is not known,2017,Counts,5.0,CTS,Homicide,BMU,BM,63.275
21055,Bermuda,Organized criminal groups or gangs,2017,Counts,3.0,CTS,Homicide,BMU,BM,63.275
21056,Bermuda,Other criminal activities,2017,Counts,1.0,CTS,Homicide,BMU,BM,63.275
21057,Bermuda,Unknown types of homicide,2017,Counts,1.0,CTS,Homicide,BMU,BM,63.275
21058,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2016,Counts,400.0,CTS,Homicide,BOL,BO,11263.015
21059,Bolivia (Plurinational State of),National citizens,2016,Counts,407.0,CTS,Homicide,BOL,BO,11263.015
21060,Bolivia (Plurinational State of),Foreign citizens,2016,Counts,3.0,CTS,Homicide,BOL,BO,11263.015
21061,Bolivia (Plurinational State of),National citizens,2016,Counts,580.0,CTS,Homicide,BOL,BO,11263.015
21062,Bolivia (Plurinational State of),Foreign citizens,2016,Counts,1.0,CTS,Homicide,BOL,BO,11263.015
21063,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2017,Counts,403.0,CTS,Homicide,BOL,BO,11435.533
21064,Bolivia (Plurinational State of),National citizens,2017,Counts,490.0,CTS,Homicide,BOL,BO,11435.533
21065,Bolivia (Plurinational State of),Foreign citizens,2017,Counts,7.0,CTS,Homicide,BOL,BO,11435.533
21066,Bolivia (Plurinational State of),National citizens,2017,Counts,684.0,CTS,Homicide,BOL,BO,11435.533
21067,Bolivia (Plurinational State of),Foreign citizens,2017,Counts,2.0,CTS,Homicide,BOL,BO,11435.533
21068,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2018,Counts,343.0,CTS,Homicide,BOL,BO,11606.905
21069,Bolivia (Plurinational State of),National citizens,2018,Counts,339.0,CTS,Homicide,BOL,BO,11606.905
21070,Bolivia (Plurinational State of),Foreign citizens,2018,Counts,5.0,CTS,Homicide,BOL,BO,11606.905
21071,Bolivia (Plurinational State of),National citizens,2018,Counts,501.0,CTS,Homicide,BOL,BO,11606.905
21072,Bolivia (Plurinational State of),Foreign citizens,2018,Counts,5.0,CTS,Homicide,BOL,BO,11606.905
21073,Bolivia (Plurinational State of),Relationship to perpetrator is not known,2019,Counts,517.0,CTS,Homicide,BOL,BO,11777.315
21074,Barbados,Intimate partner or family member: Intimate partner,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21075,Barbados,Perpetrator unknown,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21076,Barbados,Other Perpetrator known to the victim,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21077,Barbados,Organized criminal groups or gangs,2016,Counts,8.0,CTS,Homicide,BRB,BB,278.649
21078,Barbados,Other criminal activities,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21079,Barbados,Interpersonal homicide,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21080,Barbados,Socio-political homicide,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21081,Barbados,Socio-political homicide - terrorist offences,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21082,Barbados,Unknown types of homicide,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21083,Barbados,National citizens,2016,Counts,20.0,CTS,Homicide,BRB,BB,278.649
21084,Barbados,Foreign citizens,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21085,Barbados,National citizens,2016,Counts,26.0,CTS,Homicide,BRB,BB,278.649
21086,Barbados,Foreign citizens,2016,Counts,0.0,CTS,Homicide,BRB,BB,278.649
21087,Barbados,Intimate partner or family member: Intimate partner,2017,Counts,0.0,CTS,Homicide,BRB,BB,279.187
21088,Barbados,Intimate partner or family member: Family member,2017,Counts,0.0,CTS,Homicide,BRB,BB,279.187
21089,Barbados,Other Perpetrator known to the victim,2017,Counts,4.0,CTS,Homicide,BRB,BB,279.187
21090,Barbados,Perpetrator unknown,2017,Counts,0.0,CTS,Homicide,BRB,BB,279.187
21091,Barbados,National citizens,2017,Counts,27.0,CTS,Homicide,BRB,BB,279.187
21092,Barbados,Foreign citizens,2017,Counts,1.0,CTS,Homicide,BRB,BB,279.187
21093,Barbados,Intimate partner or family member,2017,Counts,0.0,CTS,Homicide,BRB,BB,279.187
21094,Barbados,Organized criminal groups or gangs,2017,Counts,13.0,CTS,Homicide,BRB,BB,279.187
21095,Barbados,Other criminal activities,2017,Counts,5.0,CTS,Homicide,BRB,BB,279.187
21096,Barbados,Interpersonal homicide,2017,Counts,5.0,CTS,Homicide,BRB,BB,279.187
21097,Barbados,Socio-political homicide,2017,Counts,0.0,CTS,Homicide,BRB,BB,279.187
21098,Barbados,Socio-political homicide - terrorist offences,2017,Counts,0.0,CTS,Homicide,BRB,BB,279.187
21099,Barbados,Unknown types of homicide,2017,Counts,6.0,CTS,Homicide,BRB,BB,279.187
21100,Barbados,Intimate partner or family member,2018,Counts,1.0,CTS,Homicide,BRB,BB,279.688
21101,Barbados,Intimate partner or family member: Intimate partner,2018,Counts,1.0,CTS,Homicide,BRB,BB,279.688
21102,Barbados,Intimate partner or family member: Family member,2018,Counts,0.0,CTS,Homicide,BRB,BB,279.688
21103,Barbados,Other Perpetrator known to the victim,2018,Counts,4.0,CTS,Homicide,BRB,BB,279.688
21104,Barbados,Perpetrator unknown,2018,Counts,0.0,CTS,Homicide,BRB,BB,279.688
21105,Barbados,Unknown types of homicide,2018,Counts,24.0,CTS,Homicide,BRB,BB,279.688
21106,Barbados,National citizens,2018,Counts,24.0,CTS,Homicide,BRB,BB,279.688
21107,Barbados,Foreign citizens,2018,Counts,0.0,CTS,Homicide,BRB,BB,279.688
21108,Barbados,National citizens,2018,Counts,18.0,CTS,Homicide,BRB,BB,279.688
21109,Barbados,Foreign citizens,2018,Counts,0.0,CTS,Homicide,BRB,BB,279.688
21110,Barbados,Intimate partner or family member,2019,Counts,1.0,CTS,Homicide,BRB,BB,280.18
21111,Barbados,Other Perpetrator known to the victim,2019,Counts,0.0,CTS,Homicide,BRB,BB,280.18
21112,Barbados,Perpetrator unknown,2019,Counts,0.0,CTS,Homicide,BRB,BB,280.18
21113,Barbados,Unknown types of homicide,2019,Counts,43.0,CTS,Homicide,BRB,BB,280.18
21114,Barbados,National citizens,2019,Counts,43.0,CTS,Homicide,BRB,BB,280.18
21115,Barbados,Foreign citizens,2019,Counts,0.0,CTS,Homicide,BRB,BB,280.18
21116,Barbados,National citizens,2019,Counts,33.0,CTS,Homicide,BRB,BB,280.18
21117,Barbados,Foreign citizens,2019,Counts,0.0,CTS,Homicide,BRB,BB,280.18
21118,Barbados,Intimate partner or family member,2020,Counts,2.0,CTS,Homicide,BRB,BB,280.693
21119,Barbados,Other Perpetrator known to the victim,2020,Counts,0.0,CTS,Homicide,BRB,BB,280.693
21120,Barbados,Perpetrator unknown,2020,Counts,0.0,CTS,Homicide,BRB,BB,280.693
21121,Barbados,Relationship to perpetrator is not known,2020,Counts,36.0,CTS,Homicide,BRB,BB,280.693
21122,Barbados,Unknown types of homicide,2020,Counts,38.0,CTS,Homicide,BRB,BB,280.693
21123,Barbados,National citizens,2020,Counts,38.0,CTS,Homicide,BRB,BB,280.693
21124,Barbados,Foreign citizens,2020,Counts,0.0,CTS,Homicide,BRB,BB,280.693
21125,Barbados,National citizens,2020,Counts,41.0,CTS,Homicide,BRB,BB,280.693
21126,Barbados,Foreign citizens,2020,Counts,0.0,CTS,Homicide,BRB,BB,280.693
21127,Bhutan,National citizens,2016,Counts,5.0,CTS,Homicide,BTN,BT,749.761
21128,Bhutan,Foreign citizens,2016,Counts,0.0,CTS,Homicide,BTN,BT,749.761
21129,Bhutan,National citizens,2016,Counts,15.0,CTS,Homicide,BTN,BT,749.761
21130,Bhutan,Foreign citizens,2016,Counts,0.0,CTS,Homicide,BTN,BT,749.761
21131,Bhutan,Intimate partner or family member,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21132,Bhutan,Intimate partner or family member: Intimate partner,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21133,Bhutan,Intimate partner or family member: Family member,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21134,Bhutan,Other Perpetrator known to the victim,2017,Counts,5.0,CTS,Homicide,BTN,BT,756.121
21135,Bhutan,Perpetrator unknown,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21136,Bhutan,Relationship to perpetrator is not known,2017,Counts,4.0,CTS,Homicide,BTN,BT,756.121
21137,Bhutan,Organized criminal groups or gangs,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21138,Bhutan,Other criminal activities,2017,Counts,1.0,CTS,Homicide,BTN,BT,756.121
21139,Bhutan,Interpersonal homicide,2017,Counts,7.0,CTS,Homicide,BTN,BT,756.121
21140,Bhutan,Socio-political homicide,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21141,Bhutan,Socio-political homicide - terrorist offences,2017,Counts,0.0,CTS,Homicide,BTN,BT,756.121
21142,Bhutan,Unknown types of homicide,2017,Counts,1.0,CTS,Homicide,BTN,BT,756.121
21143,Bhutan,Intimate partner or family member,2018,Counts,1.0,CTS,Homicide,BTN,BT,762.096
21144,Bhutan,Intimate partner or family member: Intimate partner,2018,Counts,0.0,CTS,Homicide,BTN,BT,762.096
21145,Bhutan,Intimate partner or family member: Family member,2018,Counts,2.0,CTS,Homicide,BTN,BT,762.096
21146,Bhutan,Other Perpetrator known to the victim,2018,Counts,2.0,CTS,Homicide,BTN,BT,762.096
21147,Bhutan,Perpetrator unknown,2018,Counts,0.0,CTS,Homicide,BTN,BT,762.096
21148,Bhutan,Relationship to perpetrator is not known,2018,Counts,2.0,CTS,Homicide,BTN,BT,762.096
21149,Bhutan,Organized criminal groups or gangs,2018,Counts,0.0,CTS,Homicide,BTN,BT,762.096
21150,Bhutan,Other criminal activities,2018,Counts,0.0,CTS,Homicide,BTN,BT,762.096
21151,Bhutan,Interpersonal homicide,2018,Counts,5.0,CTS,Homicide,BTN,BT,762.096
21152,Bhutan,Socio-political homicide,2018,Counts,0.0,CTS,Homicide,BTN,BT,762.096
21153,Bhutan,Socio-political homicide - terrorist offences,2018,Counts,0.0,CTS,Homicide,BTN,BT,762.096
21154,Bhutan,Unknown types of homicide,2018,Counts,2.0,CTS,Homicide,BTN,BT,762.096
21155,Bhutan,Intimate partner or family member,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21156,Bhutan,Intimate partner or family member: Intimate partner,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21157,Bhutan,Intimate partner or family member: Family member,2019,Counts,1.0,CTS,Homicide,BTN,BT,767.459
21158,Bhutan,Other Perpetrator known to the victim,2019,Counts,5.0,CTS,Homicide,BTN,BT,767.459
21159,Bhutan,Perpetrator unknown,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21160,Bhutan,Relationship to perpetrator is not known,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21161,Bhutan,Organized criminal groups or gangs,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21162,Bhutan,Other criminal activities,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21163,Bhutan,Interpersonal homicide,2019,Counts,6.0,CTS,Homicide,BTN,BT,767.459
21164,Bhutan,Socio-political homicide,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21165,Bhutan,Socio-political homicide - terrorist offences,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21166,Bhutan,Unknown types of homicide,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21167,Bhutan,National citizens,2019,Counts,7.0,CTS,Homicide,BTN,BT,767.459
21168,Bhutan,Foreign citizens,2019,Counts,0.0,CTS,Homicide,BTN,BT,767.459
21169,Bhutan,National citizens,2019,Counts,5.0,CTS,Homicide,BTN,BT,767.459
21170,Bhutan,Foreign citizens,2019,Counts,1.0,CTS,Homicide,BTN,BT,767.459
21171,Bhutan,Intimate partner or family member,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21172,Bhutan,Intimate partner or family member: Intimate partner,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21173,Bhutan,Intimate partner or family member: Family member,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21174,Bhutan,Other Perpetrator known to the victim,2020,Counts,13.0,CTS,Homicide,BTN,BT,772.506
21175,Bhutan,Perpetrator unknown,2020,Counts,1.0,CTS,Homicide,BTN,BT,772.506
21176,Bhutan,Relationship to perpetrator is not known,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21177,Bhutan,Organized criminal groups or gangs,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21178,Bhutan,Other criminal activities,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21179,Bhutan,Interpersonal homicide,2020,Counts,14.0,CTS,Homicide,BTN,BT,772.506
21180,Bhutan,Socio-political homicide,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21181,Bhutan,Socio-political homicide - terrorist offences,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21182,Bhutan,Unknown types of homicide,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21183,Bhutan,National citizens,2020,Counts,14.0,CTS,Homicide,BTN,BT,772.506
21184,Bhutan,Foreign citizens,2020,Counts,0.0,CTS,Homicide,BTN,BT,772.506
21185,Bhutan,National citizens,2020,Counts,18.0,CTS,Homicide,BTN,BT,772.506
21186,Bhutan,Foreign citizens,2020,Counts,1.0,CTS,Homicide,BTN,BT,772.506
21187,Canada,Intimate partner or family member: Intimate partner,2016,Counts,15.0,CTS,Homicide,CAN,CA,36113.532
21188,Canada,Relationship to perpetrator is not known,2016,Counts,2.0,CTS,Homicide,CAN,CA,36113.532
21189,Canada,Intimate partner or family member,2016,Counts,64.0,CTS,Homicide,CAN,CA,36113.532
21190,Canada,Intimate partner or family member: Family member,2016,Counts,49.0,CTS,Homicide,CAN,CA,36113.532
21191,Canada,Other Perpetrator known to the victim,2016,Counts,184.0,CTS,Homicide,CAN,CA,36113.532
21192,Canada,Perpetrator unknown,2016,Counts,53.0,CTS,Homicide,CAN,CA,36113.532
21193,Canada,Organized criminal groups or gangs,2016,Counts,129.0,CTS,Homicide,CAN,CA,36113.532
21194,Canada,Other criminal activities,2016,Counts,117.0,CTS,Homicide,CAN,CA,36113.532
21195,Canada,Socio-political homicide,2016,Counts,1.0,CTS,Homicide,CAN,CA,36113.532
21196,Canada,Socio-political homicide - terrorist offences,2016,Counts,0.0,CTS,Homicide,CAN,CA,36113.532
21197,Canada,Intimate partner or family member,2017,Counts,69.0,CTS,Homicide,CAN,CA,36554.348
21198,Canada,Intimate partner or family member: Intimate partner,2017,Counts,14.0,CTS,Homicide,CAN,CA,36554.348
21199,Canada,Intimate partner or family member: Family member,2017,Counts,55.0,CTS,Homicide,CAN,CA,36554.348
21200,Canada,Other Perpetrator known to the victim,2017,Counts,190.0,CTS,Homicide,CAN,CA,36554.348
21201,Canada,Perpetrator unknown,2017,Counts,73.0,CTS,Homicide,CAN,CA,36554.348
21202,Canada,Relationship to perpetrator is not known,2017,Counts,5.0,CTS,Homicide,CAN,CA,36554.348
21203,Canada,Organized criminal groups or gangs,2017,Counts,150.0,CTS,Homicide,CAN,CA,36554.348
21204,Canada,Other criminal activities,2017,Counts,204.0,CTS,Homicide,CAN,CA,36554.348
21205,Canada,Socio-political homicide,2017,Counts,7.0,CTS,Homicide,CAN,CA,36554.348
21206,Canada,Socio-political homicide - terrorist offences,2017,Counts,0.0,CTS,Homicide,CAN,CA,36554.348
21207,Canada,Intimate partner or family member,2018,Counts,72.0,CTS,Homicide,CAN,CA,37035.254
21208,Canada,Intimate partner or family member: Intimate partner,2018,Counts,21.0,CTS,Homicide,CAN,CA,37035.254
21209,Canada,Intimate partner or family member: Family member,2018,Counts,51.0,CTS,Homicide,CAN,CA,37035.254
21210,Canada,Other Perpetrator known to the victim,2018,Counts,163.0,CTS,Homicide,CAN,CA,37035.254
21211,Canada,Perpetrator unknown,2018,Counts,62.0,CTS,Homicide,CAN,CA,37035.254
21212,Canada,Relationship to perpetrator is not known,2018,Counts,23.0,CTS,Homicide,CAN,CA,37035.254
21213,Canada,Organized criminal groups or gangs,2018,Counts,147.0,CTS,Homicide,CAN,CA,37035.254
21214,Canada,Other criminal activities,2018,Counts,198.0,CTS,Homicide,CAN,CA,37035.254
21215,Canada,Socio-political homicide,2018,Counts,0.0,CTS,Homicide,CAN,CA,37035.254
21216,Canada,Socio-political homicide - terrorist offences,2018,Counts,0.0,CTS,Homicide,CAN,CA,37035.254
21217,Canada,Intimate partner or family member,2019,Counts,66.0,CTS,Homicide,CAN,CA,37522.584
21218,Canada,Intimate partner or family member: Intimate partner,2019,Counts,18.0,CTS,Homicide,CAN,CA,37522.584
21219,Canada,Intimate partner or family member: Family member,2019,Counts,48.0,CTS,Homicide,CAN,CA,37522.584
21220,Canada,Other Perpetrator known to the victim,2019,Counts,183.0,CTS,Homicide,CAN,CA,37522.584
21221,Canada,Perpetrator unknown,2019,Counts,52.0,CTS,Homicide,CAN,CA,37522.584
21222,Canada,Relationship to perpetrator is not known,2019,Counts,55.0,CTS,Homicide,CAN,CA,37522.584
21223,Canada,Organized criminal groups or gangs,2019,Counts,154.0,CTS,Homicide,CAN,CA,37522.584
